,Unnamed: 0,user,timestamp,tweet_text,tweet_sentiment,link,included_symbols,bitcoin Returns,doge Returns,tesla Returns,google Returns,apple Returns,p_change
143,143,elonmusk,1618455428,Tesla AI/Autopilot engineering is awesome! Making excellent progress solving real-world AI.,0.923,twitter.com/elonmusk/status/1382452890468421632,143.0,0,0,0,0,0,-1
144,144,elonmusk,1618434026,@ErcXspace @SpaceX 69th Raptor engine coming soon,0.0,twitter.com/elonmusk/status/1382363126117539847,,0,0,0,0,0,-1
145,145,elonmusk,1618433786,@ashleevance Maybe it’s about how you use it,0.0,twitter.com/elonmusk/status/1382362117211189253,,0,0,0,0,0,-1
146,146,elonmusk,1618411349,@PPathole @SwiftOnSecurity Getting there,0.0,twitter.com/elonmusk/status/1382268009851457537,,0,0,0,0,0,-1
147,147,elonmusk,1618408901,"@AstroJordy @PPathole @SpaceX @Tesla That version of Falcon 1 never flew, so must be ~2004. The CAD looks so simple… https://t.co/aGUhFg67yQ",0.0,twitter.com/elonmusk/status/1382257741540954114,147.0,0,0,0,0,0,-1
148,148,elonmusk,1618408394,"@eugenelee3 @PPathole @SpaceX @Tesla Yeah, not scalable. My grad student idea was to try to use advanced chip makin… https://t.co/BeEBx3S1Kh",0.4939,twitter.com/elonmusk/status/1382255613665701894,148.0,0,0,0,0,0,-1
149,149,elonmusk,1618404645,@PPathole @SpaceX @Tesla That was my night job. Day job was working on ruthenium-tantalum ultracapacitors at Pinnacle Research.,0.0,twitter.com/elonmusk/status/1382239892445401089,149.0,0,0,0,0,0,-1
150,150,elonmusk,1618404505,"@PPathole @SpaceX @Tesla True. Ancient times … Had to flip CPU registers explicitly, as computer was so slow.",0.4215,twitter.com/elonmusk/status/1382239304097824768,150.0,0,0,0,0,0,-1
151,151,elonmusk,1618378905,@Erdayastronaut @Tesla Absolutely,0.0,twitter.com/elonmusk/status/1382131928619495429,151.0,0,0,0,0,0,-1
152,152,elonmusk,1618359911,@Erdayastronaut @Tesla Tesla is building up collision repair capability to help address the grief that you went thr… https://t.co/szqDg49Xuq,-0.4588,twitter.com/elonmusk/status/1382052264802721792,152.0,0,0,0,0,0,-1
153,153,elonmusk,1618174233,@vincent13031925 For now. Costs are decreasing rapidly.,0.0,twitter.com/elonmusk/status/1381273474400800773,,0,0,0,0,0,-1
154,154,elonmusk,1618174138,Love this beautiful shot,0.8442,twitter.com/elonmusk/status/1381273076709478403,,0,0,0,0,0,-1
155,155,elonmusk,1618170578,@agnostoxxx @CathieDWood @ARKInvest Trust the shrub,0.5106,twitter.com/elonmusk/status/1381258144916008964,,0,0,0,0,0,-1
156,156,elonmusk,1618161829,The art In Cyberpunk is incredible,0.0,twitter.com/elonmusk/status/1381221447322935303,,0,0,0,0,0,-1
157,157,elonmusk,1618139927,@itsALLrisky 🤣🤣,0.0,twitter.com/elonmusk/status/1381129584435818496,,0,0,0,0,0,-1
158,158,elonmusk,1618117003,@seinfeldguru @WholeMarsBlog Nope haha,-0.357,twitter.com/elonmusk/status/1381033434806542336,,0,0,0,0,0,-1
159,159,elonmusk,1618116891,"@WholeMarsBlog If you don’t say anything &amp; engage Autopilot, it will soon guess based on time of day, taking you ho… https://t.co/XAt4DoJSrM",0.34,twitter.com/elonmusk/status/1381032961814892545,,0,0,0,0,0,-1
160,160,elonmusk,1618116741,@DeltavPhotos @PortCanaveral That rocket is a hardcore veteran of many missions,0.0,twitter.com/elonmusk/status/1381032333126500355,,0,0,0,0,0,-1
161,161,elonmusk,1618110542,Blimps rock https://t.co/e8cu5FkNOI,0.0,twitter.com/elonmusk/status/1381006333864861696,,0,0,0,0,0,-1
162,162,elonmusk,1618104140,"@engineers_feed Due to lower gravity, you can travel from surface of Mars to surface of Earth fairly easily with a… https://t.co/uvSBPGh3Hp",0.0516,twitter.com/elonmusk/status/1380979481309945856,,0,0,0,0,0,-1
163,163,elonmusk,1618102166,@DrPhiltill Good thread,0.4404,twitter.com/elonmusk/status/1380971204299747328,,0,0,0,0,0,-1
164,164,elonmusk,1618101996,@alexellisuk Pretty much,0.4939,twitter.com/elonmusk/status/1380970491356225536,,0,0,0,0,0,-1
165,165,elonmusk,1618061555,@tesla_adri @WholeMarsBlog These things are best thought of as probabilities. There are 5 forward-facing cameras. I… https://t.co/U4Wn21WAYv,0.6369,twitter.com/elonmusk/status/1380800869382320134,165.0,0,0,0,0,0,-1
166,166,elonmusk,1618060983,@WholeMarsBlog Sensors are a bitstream and cameras have several orders of magnitude more bits/sec than radar (or li… https://t.co/a2RNHBidyn,0.0,twitter.com/elonmusk/status/1380798469862957057,,0,0,0,0,0,-1
167,167,elonmusk,1618060618,"@WholeMarsBlog When radar and vision disagree, which one do you believe? Vision has much more precision, so better… https://t.co/38NMydEF52",0.1027,twitter.com/elonmusk/status/1380796939151704071,,0,0,0,0,0,-1
168,168,elonmusk,1618058776,@WholeMarsBlog This is a major problem!,-0.4574,twitter.com/elonmusk/status/1380789209582034944,,0,0,0,0,0,-1
169,169,elonmusk,1618058717,Just needs some legs,0.0,twitter.com/elonmusk/status/1380788962558496768,,0,0,0,0,0,-1
170,170,elonmusk,1618058710,The Starship launch tower that catches the giant rocket booster is basically Mechazilla,0.0,twitter.com/elonmusk/status/1380788934905503744,,0,0,0,0,0,-1
171,171,elonmusk,1618057785,But wait how is the core of the earth lit by the sun? Stop asking questions!!,-0.5242,twitter.com/elonmusk/status/1380785053542666242,,0,0,0,0,0,-1
172,172,elonmusk,1618057741,Kong vs Godzilla has record for most meth ever consumed in a writer’s room,0.0,twitter.com/elonmusk/status/1380784868729122818,,0,0,0,0,0,-1
173,173,elonmusk,1618057511,@itsALLrisky 💯,0.0,twitter.com/elonmusk/status/1380783907096850433,,0,0,0,0,0,-1
174,174,elonmusk,1618056947,… going to moon very soon,0.0,twitter.com/elonmusk/status/1380781539647053826,,0,0,0,0,0,-1
175,175,elonmusk,1618056740,@Matsu_Kusarine @jagarikin Actually happened to me in Cyberpunk haha,0.4588,twitter.com/elonmusk/status/1380780669895208961,,0,0,0,0,0,-1
176,176,elonmusk,1618055472,@TimBirks1 @Erdayastronaut @SpaceX Pretty much,0.4939,twitter.com/elonmusk/status/1380775355502317568,,0,0,0,0,0,-1
177,177,elonmusk,1618055063,@memescryptor !,0.0,twitter.com/elonmusk/status/1380773639038111751,,0,0,0,0,0,-1
178,178,elonmusk,1618054905,Where is Shrek 5!? https://t.co/PqAZ5Mg8Es,0.0,twitter.com/elonmusk/status/1380772975733923841,,0,0,0,0,0,-1
179,179,elonmusk,1618034824,"@AustinTeslaClub @OwenSparks_ @WholeMarsBlog Good point. 

Next major software rev will do much better with automat… https://t.co/O02a16kMjw",0.7003,twitter.com/elonmusk/status/1380688750179586049,179.0,0,0,0,0,0,-1
180,180,elonmusk,1618034666,@Adamklotz_ @OwenSparks_ @WholeMarsBlog Yup,0.0,twitter.com/elonmusk/status/1380688087697612802,,0,0,0,0,0,-1
181,181,elonmusk,1618032792,@teslaownersSV @neuralink Turns out 🐒 love video games &amp; snacks just like us!,0.7901,twitter.com/elonmusk/status/1380680228230426625,181.0,0,0,0,0,0,-1
182,182,elonmusk,1618025041,It’s all about the cufflinks https://t.co/elccqC0Zuf,0.0,twitter.com/elonmusk/status/1380647716959645700,,0,0,0,0,0,-1
183,183,elonmusk,1618024910,@chicago_glenn I feel like this sometimes,0.3612,twitter.com/elonmusk/status/1380647165597339650,,0,0,0,0,0,-1
184,184,elonmusk,1618015268,@OwenSparks_ @WholeMarsBlog It will,0.0,twitter.com/elonmusk/status/1380606725380706304,,0,0,0,0,0,-1
185,185,elonmusk,1618015261,@OwenSparks_ @WholeMarsBlog Remove,0.0,twitter.com/elonmusk/status/1380606694816800768,,0,0,0,0,0,-1
186,186,elonmusk,1618015166,@w00ki33 @SpaceX @SuperclusterHQ Simulation is improving rendering resolution  …,0.4215,twitter.com/elonmusk/status/1380606296945135617,,0,0,0,0,0,-1
187,187,elonmusk,1618013661,@cleantechnica Congrats to NIO. That is a tough milestone.,0.4404,twitter.com/elonmusk/status/1380599983481577472,,0,0,0,0,0,-1
188,188,elonmusk,1618013592,"@WholeMarsBlog Almost ready with FSD Beta V9.0. Step change improvement is massive, especially for weird corner cas… https://t.co/LPkYwr79kH",0.4988,twitter.com/elonmusk/status/1380599694154362882,,0,0,0,0,0,-1
189,189,elonmusk,1617985470,Thanks to all that helped SpaceX!,0.4926,twitter.com/elonmusk/status/1380481743531089924,,0,0,0,0,0,-1
190,190,elonmusk,1617985273,Just read it. Book is accurate. https://t.co/3bI9Vw8iP1,0.0,twitter.com/elonmusk/status/1380480918243090433,,0,0,0,0,0,-1
191,191,elonmusk,1617971755,@TeslaGong Yeah,0.296,twitter.com/elonmusk/status/1380424218261692418,191.0,0,0,0,0,0,-1
192,192,elonmusk,1617971717,@mikevanbus @TrungTPhan @neuralink Pretty much,0.4939,twitter.com/elonmusk/status/1380424061105266695,,0,0,0,0,0,-1
193,193,elonmusk,1617971562,https://t.co/XeQursZpvq,0.0,twitter.com/elonmusk/status/1380423408542904326,,0,0,0,0,0,-1
194,194,elonmusk,1617959502,Soon our monkey will be on twitch &amp; discord haha,0.0772,twitter.com/elonmusk/status/1380372826071330817,,0,0,0,0,0,-1
195,195,elonmusk,1617955560,@thenewsoncnbc @contessabrewer Good piece!,0.4926,twitter.com/elonmusk/status/1380356292850540546,,0,0,0,0,0,-1
196,196,elonmusk,1617955275,@Kyler_Knoll @neuralink Comes with wireless charging baseball cap,0.0,twitter.com/elonmusk/status/1380355094848307204,,0,0,0,0,0,-1
197,197,elonmusk,1617955047,@TarekWaked @TechCrunch @etherington Pretty much 🤣🤣 Great episode!,0.8221,twitter.com/elonmusk/status/1380354140241494016,,0,0,0,0,0,-1
198,198,elonmusk,1617950889,A monkey is literally playing a video game telepathically using a brain chip!!,0.3365,twitter.com/elonmusk/status/1380336699847233537,,0,0,0,0,0,-1
199,199,elonmusk,1617950500,@lexfridman @neuralink Yes,0.4019,twitter.com/elonmusk/status/1380335069580038145,,0,0,0,0,0,-1
200,200,elonmusk,1617950483,"The device is implanted flush with skull &amp; charges wirelessly, so you look &amp; feel totally normal",-0.2732,twitter.com/elonmusk/status/1380334998524321792,,0,0,0,0,0,-1
201,201,JoeBiden,1619840512,"Thank you, Georgia, for everything. https://t.co/1Ci4pFJ4os",0.3612,twitter.com/JoeBiden/status/1388262351967825928,,0,0,0,0,0,-1
202,202,JoeBiden,1619826630,RT @POTUS: Join me at Philadelphia’s 30th Street Station as we celebrate Amtrak’s 50th Anniversary. https://t.co/HuPetlGvaU,0.7096,twitter.com/JoeBiden/status/1388204128074076161,,0,0,0,0,0,-1
203,203,JoeBiden,1619744847,In Georgia with @DrBiden to celebrate the successes of the first 100 days of the Biden-Harris administration. Jobs… https://t.co/3LiCMd8sZR,0.8074,twitter.com/JoeBiden/status/1387861106966806536,,0,0,0,0,0,-1
204,204,JoeBiden,1619730452,100 days in—and America is getting back on track.,0.0,twitter.com/JoeBiden/status/1387800729281236997,,0,0,0,0,0,-1
205,205,JoeBiden,1619680469,"RT @POTUS: If we are to truly restore the soul of America, then we need to protect the sacred right to vote.

Congress should pass H.R. 1 a…",0.7717,twitter.com/JoeBiden/status/1387591082918260740,,0,0,0,0,0,-1
206,206,JoeBiden,1619679235,"RT @POTUS: Trickle-down economics has never worked.

It’s time to grow the economy from the bottom up and middle out.",0.0,twitter.com/JoeBiden/status/1387585909378461702,,0,0,0,0,0,-1
207,207,JoeBiden,1619677238,"RT @POTUS: 100 days ago, America’s house was on fire. We had to act, so we:

- Passed the American Rescue Plan
- Administered over 200 mill…",0.2263,twitter.com/JoeBiden/status/1387577532510310401,,0,0,0,0,0,-1
208,208,JoeBiden,1619676101,"Together, we’re getting back on track. Tune in now for our administration’s first joint address to Congress. https://t.co/WWjl35N2Em",0.0,twitter.com/JoeBiden/status/1387572764740145157,,0,0,0,0,0,-1
209,209,JoeBiden,1619653129,"RT @POTUS: To make tonight’s joint address accessible for all Americans, every White House livestream will have American Sign Language (ASL…",0.0,twitter.com/JoeBiden/status/1387476414098780165,,0,0,0,0,0,-1
210,210,JoeBiden,1619640110,"Before tonight’s joint address to Congress, join @DrBiden and Mayor @KeishaBottoms for a call to thank our grassroo… https://t.co/yhI85udelO",0.5719,twitter.com/JoeBiden/status/1387421807158890507,,0,0,0,0,0,-1
211,211,JoeBiden,1619576363,"With the first 100 days of our administration under our belt, America is getting back on track—all thanks to the su… https://t.co/ORwzvjmqO1",0.4404,twitter.com/JoeBiden/status/1387154433985888260,,0,0,0,0,0,-1
212,212,JoeBiden,1619569974,"RT @POTUS: I believe no one should work full time and still live in poverty. That’s why today, I raised the minimum wage to $15 an hour for…",-0.6705,twitter.com/JoeBiden/status/1387127637164822529,,0,0,0,0,0,-1
213,213,JoeBiden,1619493164,"The American Jobs Plan will strengthen unions, help protect workers, and rebuild our economy. https://t.co/sHNa1eRfiB",0.765,twitter.com/JoeBiden/status/1386805471084941312,,0,0,0,0,0,-1
214,214,JoeBiden,1619481803,"RT @POTUS: Today, we’re launching a new program funded by the American Rescue Plan to provide nutrition assistance to more than 30 million…",0.5106,twitter.com/JoeBiden/status/1386757820834586626,,0,0,0,0,0,-1
215,215,JoeBiden,1619402737,"Get vaccinated, America.",0.0,twitter.com/JoeBiden/status/1386426190861197313,,0,0,0,0,0,-1
216,216,JoeBiden,1619397917,"RT @POTUS: Just as India sent assistance to the United States as our hospitals were strained early in the pandemic, we are determined to he…",0.3612,twitter.com/JoeBiden/status/1386405977348472834,,0,0,0,0,0,-1
217,217,JoeBiden,1619319300,"RT @POTUS: Before I took office, I promised help was on the way. Just three months in, I’m proud to say help is here. We’ve delivered over…",0.875,twitter.com/JoeBiden/status/1386076233147076608,,0,0,0,0,0,-1
218,218,JoeBiden,1619300337,Let’s close the digital divide once and for all. Our American Jobs Plan will make sure every American has access to… https://t.co/bPYjAfxtxq,0.3182,twitter.com/JoeBiden/status/1385996697180979201,,0,0,0,0,0,-1
219,219,JoeBiden,1619211493,Heading back to Georgia with @DrBiden next Thursday to mark 100 days of our administration and thank folks for help… https://t.co/tqYM8vkpH8,0.3612,twitter.com/JoeBiden/status/1385624057916362752,,0,0,0,0,0,-1
220,220,JoeBiden,1619129846,"RT @WhiteHouse: Before taking office, President Biden set a bold goal of 100 million shots in his first 100 days.
 
After reaching the goal…",0.5267,twitter.com/JoeBiden/status/1385281605757964288,,0,0,0,0,0,-1
221,221,JoeBiden,1619129832,RT @POTUS: America is back. We rejoined the Paris Agreement and are ready to rally the world to tackle the climate crisis. Let’s do this.,0.1531,twitter.com/JoeBiden/status/1385281546932916224,,0,0,0,0,0,-1
222,222,JoeBiden,1619040638,"RT @POTUS: The guilty verdict does not bring back George Floyd. But through the family’s pain, they are finding purpose so George’s legacy…",-0.7227,twitter.com/JoeBiden/status/1384907441264025604,,0,0,0,0,0,-1
223,223,JoeBiden,1618978791,"RT @POTUS: Today, a jury in Minnesota found former Minneapolis Police Officer Derek Chauvin guilty of murdering George Floyd.
 
The verdict…",-0.7964,twitter.com/JoeBiden/status/1384648033024020485,,0,0,0,0,0,-1
224,224,JoeBiden,1618978084,RT @WhiteHouse: Live: President Biden and Vice President Harris address the nation on the verdict in the trial of Derek Chauvin. https://t.…,0.1531,twitter.com/JoeBiden/status/1384645067672104961,,0,0,0,0,0,-1
225,225,JoeBiden,1618957984,"If we act now on the American Jobs Plan, in 50 years, people will look back and say this was the moment that Americ… https://t.co/ME2bnP9xOm",0.0,twitter.com/JoeBiden/status/1384560761746477062,,0,0,0,0,0,-1
226,226,JoeBiden,1618882405,"Today, every adult is eligible to get a COVID-19 vaccine. Better days are ahead.",0.4404,twitter.com/JoeBiden/status/1384243762289811457,,0,0,0,0,0,-1
227,227,JoeBiden,1618772255,"RT @POTUS: Imagine a future where we lead the world and tackle the threat of climate change with American jobs and ingenuity.

We can make…",-0.5267,twitter.com/JoeBiden/status/1383781759557410822,,0,0,0,0,0,-1
228,228,JoeBiden,1618626723,RT @POTUS: Vice President Harris and I have been briefed on the mass shooting at a FedEx facility in Indianapolis. God bless the eight indi…,0.5994,twitter.com/JoeBiden/status/1383171354778873859,,0,0,0,0,0,-1
229,229,JoeBiden,1618613761,RT @POTUS: I’m looking forward to welcoming my friend Prime Minister Suga to the White House this afternoon for the first foreign leader vi…,0.7269,twitter.com/JoeBiden/status/1383116985630875652,,0,0,0,0,0,-1
230,230,JoeBiden,1618444488,"RT @POTUS: It is time to end America’s longest war. 

It is time for American troops to come home from Afghanistan.",-0.5994,twitter.com/JoeBiden/status/1382407002794700801,,0,0,0,0,0,-1
231,231,JoeBiden,1618438364,RT @WHCOVIDResponse: We continue to make progress in our work to vaccinate as many adults in this country as we can. Our current 7-day dail…,0.4215,twitter.com/JoeBiden/status/1382381317279604736,,0,0,0,0,0,-1
232,232,JoeBiden,1618378262,"RT @POTUS: Today, the FDA and CDC recommended a pause in the use of the Johnson &amp; Johnson vaccine. Here’s what you need to know: https://t.…",0.2023,twitter.com/JoeBiden/status/1382129231291936770,,0,0,0,0,0,-1
233,233,JoeBiden,1618365777,"RT @POTUS: “When the will defies fear, when duty throws the gauntlet down to fate, when honor scorns to compromise with death — that is her…",-0.5994,twitter.com/JoeBiden/status/1382076868363444225,,0,0,0,0,0,-1
234,234,JoeBiden,1618362010,"RT @POTUS: Race should never determine health outcomes — and pregnancy and childbirth should be safe for all. But for too many Black women,…",0.2382,twitter.com/JoeBiden/status/1382061069024305152,,0,0,0,0,0,-1
235,235,JoeBiden,1618289768,"RT @POTUS: Today I’m thinking about Daunte Wright and his family — and the pain, anger, and trauma that Black America experiences every day…",-0.8689,twitter.com/JoeBiden/status/1381758062860587009,,0,0,0,0,0,-1
236,236,JoeBiden,1618115477,RT @POTUS: Gun violence in this country is an epidemic — and it’s long past time Congress take action.,-0.7579,twitter.com/JoeBiden/status/1381027031014633474,,0,0,0,0,0,-1
237,237,JoeBiden,1618010234,RT @WHCOVIDResponse: More than 112 million Americans have received at least one dose and more than 66 million adult Americans are now fully…,0.0,twitter.com/JoeBiden/status/1380585611841667072,,0,0,0,0,0,-1
238,238,JoeBiden,1617936845,"RT @POTUS: My Administration is taking initial steps to reduce gun violence, including:

- Stopping the proliferation of ghost guns
- Regul…",-0.8555,twitter.com/JoeBiden/status/1380277797902487555,,0,0,0,0,0,-1
239,239,JoeBiden,1617915619,"RT @POTUS: Today, I’m joining Vice President Harris and Attorney General Garland to announce new actions to reduce gun violence. Tune in. h…",-0.7579,twitter.com/JoeBiden/status/1380188766954983426,,0,0,0,0,0,-1
240,240,JoeBiden,1617847808,RT @WhiteHouse: Clean drinking water is infrastructure. The American Jobs Plan will improve our water infrastructure by replacing 100% of t…,0.6808,twitter.com/JoeBiden/status/1379904346666770433,,0,0,0,0,0,-1
241,241,JoeBiden,1617761698,"RT @POTUS: I’m proud to share that yesterday, we crossed 150 million shots in just 75 days of my Administration — on our way to hitting our…",0.6486,twitter.com/JoeBiden/status/1379543174310428676,,0,0,0,0,0,-1
242,242,JoeBiden,1617757901,RT @POTUS: My Administration is working to get America vaccinated as quickly as possible. Tune in as I provide an update on our progress an…,0.4215,twitter.com/JoeBiden/status/1379527249314086920,,0,0,0,0,0,-1
243,243,JoeBiden,1617674124,RT @POTUS: Here’s the deal: Wall Street didn’t build this country — the great American middle class did. It’s time we rebuild the middle cl…,0.6249,twitter.com/JoeBiden/status/1379175862445223936,,0,0,0,0,0,-1
244,244,JoeBiden,1617565044,"RT @POTUS: From our family to yours, we wish you health, hope, joy, and peace. Happy Easter, everyone! https://t.co/3NHPrbFCVt",0.9508,twitter.com/JoeBiden/status/1378718350617022471,,0,0,0,0,0,-1
245,245,JoeBiden,1617479350,"RT @POTUS: This week, I announced the American Jobs Plan, which will invest in our infrastructure and strengthen America’s competitiveness…",0.3182,twitter.com/JoeBiden/status/1378358923237994496,,0,0,0,0,0,-1
246,246,JoeBiden,1617328914,RT @POTUS: The American Jobs Plan will ensure every American can turn on the faucet or fountain and drink clean water. https://t.co/V1WT3Tk…,0.6486,twitter.com/JoeBiden/status/1377727948543963145,,0,0,0,0,0,-1
247,247,JoeBiden,1617258877,The American Jobs Plan is the largest American jobs investment since World War II.,-0.5994,twitter.com/JoeBiden/status/1377434193827860480,,0,0,0,0,0,-1
248,248,JoeBiden,1617254194,"Under the American Jobs Plan, 100% of our nation’s lead pipes and service lines will be replaced—so every child in… https://t.co/OSBaolqeyN",0.0,twitter.com/JoeBiden/status/1377414548097880068,,0,0,0,0,0,-1
