,user,timestamp,tweet_text,tweet_sentiment,link,included_symbols,bitcoin Returns,doge Returns,tesla Returns,google Returns,apple Returns
2098,sundarpichai,Mon Jan 01 06:45:04,"RT @MKBHD: 9 years ago today, January 1st 2009: Uploaded my first video to YouTube. No regrets. Just getting started. Let's go 2018.",-0.5719,twitter.com/sundarpichai/status/947720311251730432,['google'],0,0,0,0,0
2099,sundarpichai,Sun Dec 31 21:13:26,"The Sydney fireworks always looks amazing, on my bucket list to be there for New Years:) Wishing everyone happiness… https://t.co/0nSs5nFGeK",0.6908,twitter.com/sundarpichai/status/947576453939343360,[],0,0,0,0,0
2100,sundarpichai,Thu Dec 14 18:21:25,"RT @NASA: With the discovery of an 8th planet orbiting another star 2,500 light years away, we now have another solar system that ties ours…",0,twitter.com/sundarpichai/status/941372569873035264,[],0,0,0,0,0
2101,sundarpichai,Thu Dec 14 18:03:52,"@UTAustin @NASAKepler 2/2 So excited to share 2 newly-discovered planets ID’d by Google AI models: Kepler-80 g, and… https://t.co/Hy9qDaprT0",0.6318,twitter.com/sundarpichai/status/941368152834711553,['google'],0,0,0,0,0
2102,sundarpichai,Thu Dec 14 18:02:23,1/2 Google AI working w/ @UTAustin used machine learning to look for exoplanets in @NASAKepler data. Our models wer… https://t.co/Tiv7wIKpMa,0,twitter.com/sundarpichai/status/941367780460306432,"['google', 'apple']",0,0,0,0,0
2103,sundarpichai,Wed Dec 13 16:00:38,"RT @SussilloDavid: Folks, the Google AI Residency Program is accepting applications (due Jan 8).

So often I hear, ""But I'm not a machine l…",0.2023,twitter.com/sundarpichai/status/940974752595709952,"['google', 'apple']",0,0,0,0,0
2104,sundarpichai,Wed Dec 13 08:08:39,"This year we searched “How” more than ever before. The questions we asked show our desire to understand, and ultima… https://t.co/tZcegRVpmK",0.4019,twitter.com/sundarpichai/status/940855975283740672,[],0,0,0,0,0
2105,sundarpichai,Wed Dec 13 07:36:49,Talked about this at #io17: we hope open-sourcing DeepVariant will be a helpful tool in aiding scientists in their… https://t.co/b0JwRbrEMM,0.6908,twitter.com/sundarpichai/status/940847966079905792,[],0,0,0,0,0
2106,sundarpichai,Fri Dec 08 01:26:18,"RT @Google: With a $1.5M grant, @Googleorg and @SocialWorks_Chi are teaming up to bring computer science and arts curriculum to Chicago Pub…",0.3612,twitter.com/sundarpichai/status/938942779543003137,['google'],0,0,0,0,0
2107,sundarpichai,Thu Dec 07 07:24:48,"Danke @AlaArmbruster for the good chat, thanks for visiting us https://t.co/ULNqu93bnz",0.7003,twitter.com/sundarpichai/status/938670611144105984,[],0,0,0,0,0
2108,sundarpichai,Thu Dec 07 03:59:00,Thanks @Recode for the honor with so many amazing people! https://t.co/frd6c07KSh,0.8878,twitter.com/sundarpichai/status/938618822453424129,[],0,0,0,0,0
2109,sundarpichai,Wed Dec 06 22:35:46,Thinking of those affected by the fires in Southern California. @Googleorg and Googlers are committing up to $500K… https://t.co/wZpUicgZ4x,-0.0772,twitter.com/sundarpichai/status/938537476141883392,['google'],0,0,0,0,0
2110,sundarpichai,Tue Dec 05 08:15:42,"India now has over 400M internet users: excited for @Android Oreo (Go Edition) &amp; the new Go apps announced today, b… https://t.co/XXarX4fbfj",0.34,twitter.com/sundarpichai/status/937958647161745408,[],0,0,0,0,0
2111,sundarpichai,Mon Dec 04 20:22:17,RT @CNETNews: Google's first-ever coding Doodle is as cute as it is fun https://t.co/B5BKfKqLl7 https://t.co/aIvhhYvp7l,0.743,twitter.com/sundarpichai/status/937779108926308352,['google'],0,0,0,0,0
2112,sundarpichai,Sat Nov 11 22:59:59,"Very grateful for the service of our veterans, and so humbled by their bravery and sacrifice.… https://t.co/iiNOykWhpK",0.7574,twitter.com/sundarpichai/status/929483875549454336,[],0,0,0,0,0
2113,sundarpichai,Fri Nov 10 19:27:40,@Benioff Thanks for all your efforts here Marc!,0.4926,twitter.com/sundarpichai/status/929068056638189569,[],0,0,0,0,0
2114,sundarpichai,Fri Nov 03 22:32:39,@IISuperwomanII Great chatting with you as well and I'm pretty sure my kids think your job is a lot cooler than mine:),0.8934,twitter.com/sundarpichai/status/926577895132225536,[],0,0,0,0,0
2115,sundarpichai,Fri Nov 03 05:11:02,"Such an honor to host you at the Googleplex today, Taoiseach @campaignforleo! Unfortunately we don't have red carpe… https://t.co/HO7J6UBGiL",0.2714,twitter.com/sundarpichai/status/926315761337094144,['google'],0,0,0,0,0
2116,sundarpichai,Wed Nov 01 02:32:46,"So sad to see the senseless loss of lives in NYC, thoughts and prayers with everyone affected there. Gratitude to N… https://t.co/2KWctTQVGf",-0.4576,twitter.com/sundarpichai/status/925551159195996160,[],0,0,0,0,0
2117,sundarpichai,Sun Oct 29 04:06:23,Will drop everything else we are doing and address on Monday:) if folks can agree on the correct way to do this! https://t.co/dXRuZnX1Ag,0.1759,twitter.com/sundarpichai/status/924487551372615680,[],0,0,0,0,0
2118,sundarpichai,Sat Oct 14 01:36:43,"RT @Google: Supporting those affected by California fires with a $1M @googleorg grant, SOS Alerts and efforts on the ground. https://t.co/e…",0.5859,twitter.com/sundarpichai/status/919014071386628096,['google'],0,0,0,0,0
2119,sundarpichai,Fri Oct 13 04:22:53,"To me Pittsburgh is a special place - first city I saw in America when I came here years ago. In fact, It was the 1… https://t.co/D3gxg4FXVy",0.4019,twitter.com/sundarpichai/status/918693498001297408,[],0,0,0,0,0
2120,sundarpichai,Wed Oct 11 23:11:54,RT @YouTube: 130M girls don't have access to education. YouTube's @SusanWojcicki + @thephysicsgirl want your help changing that → https://t…,0.4588,twitter.com/sundarpichai/status/918252848709763072,['google'],0,0,0,0,0
2121,sundarpichai,Wed Oct 11 20:26:23,"Our hearts are with everyone who has been affected by the California wildfires, and we're grateful for the tireless… https://t.co/8Zwt9vVQZD",0.34,twitter.com/sundarpichai/status/918211197559812096,[],0,0,0,0,0
2122,sundarpichai,Tue Oct 10 17:15:25,As a company we're committed to sustainability and reducing our environmental footprint. This is our 10th year of c… https://t.co/GsiNHnBYeH,0.2732,twitter.com/sundarpichai/status/917800749626564608,[],0,0,0,0,0
2123,sundarpichai,Sat Oct 07 22:14:01,"@dannysullivan We're excited, look forward to working together!",0.4003,twitter.com/sundarpichai/status/916788733856247809,[],0,0,0,0,0
2124,sundarpichai,Sat Oct 07 03:22:29,"RT @davidfolkenflik: Here's a simple and elegant advance obituary written by its subject, the CNN/Money editor @mxmooney, who has died. htt…",-0.128,twitter.com/sundarpichai/status/916503973791596544,[],0,0,0,0,0
2125,sundarpichai,Fri Oct 06 21:51:08,@KatieS @Google @othman @eladgil :),0.4588,twitter.com/sundarpichai/status/916420586410188802,['google'],0,0,0,0,0
2126,sundarpichai,Fri Oct 06 21:47:28,@othman @Color Thanks so much for the invite. So inspired by @Color's mission and the work you guys are doing. Keep building:),0.7902,twitter.com/sundarpichai/status/916419663206027264,[],0,0,0,0,0
2127,sundarpichai,Fri Oct 06 06:32:57,"@DaveLeeBBC I remember Beckham's red card against Argentina in France 98, don't blame you",0.2584,twitter.com/sundarpichai/status/916189516678889472,[],0,0,0,0,0
2128,sundarpichai,Fri Oct 06 01:38:37,Big congrats to Diane Greene on her Technical Leadership ABIE award at #GHC17! So proud to see her and @drfeifei sh… https://t.co/Pq4sALGTdU,0.8906,twitter.com/sundarpichai/status/916115445005959168,[],0,0,0,0,0
2129,sundarpichai,Wed Oct 04 22:38:22,Taking my Pixel 2 for a spin on a beautiful SF day :) #nofilter #madebyGoogle https://t.co/SpDLHC6U5x,0.7845,twitter.com/sundarpichai/status/915707695277080576,['google'],0,0,0,0,0
2130,sundarpichai,Wed Oct 04 21:58:02,@Bob_Holtzman Thank you for capturing the inspiring story,0.6486,twitter.com/sundarpichai/status/915697546613231616,[],0,0,0,0,0
2131,sundarpichai,Wed Oct 04 21:54:52,RT @stshank: Watch Google Assistant on a Pixelbook successfully identify a great egret in my @Flickr photostream. #madebygoogle https://t.c…,0.8074,twitter.com/sundarpichai/status/915696749657726976,['google'],0,0,0,0,0
2132,sundarpichai,Wed Oct 04 21:52:43,@getpeid 🙏,0,twitter.com/sundarpichai/status/915696207128780800,[],0,0,0,0,0
2133,sundarpichai,Wed Oct 04 19:22:59,"RT @DeepMindAI: Last year WaveNet was a research project, today it launches in the @Google Assistant https://t.co/CuRBl92Hy2 https://t.co/X…",0,twitter.com/sundarpichai/status/915658527066144768,['google'],0,0,0,0,0
2134,sundarpichai,Wed Oct 04 18:08:22,RT @mhelft: Live Blog: Pixel 2 and Pixel 2 XL available starting at $649 and $849 with preorders today -- camera looks amazing https://t.co…,0.5859,twitter.com/sundarpichai/status/915639748919664640,[],0,0,0,0,0
2135,sundarpichai,Wed Oct 04 18:06:38,"RT @mat: We spent some time with Google’s new “Clips” camera, here’s what you need to know: https://t.co/7cUSs2ZtsS",0,twitter.com/sundarpichai/status/915639310736486400,['google'],0,0,0,0,0
2136,sundarpichai,Wed Oct 04 18:05:33,Looking good @MKBHD https://t.co/MquCnxGSFp,0.4404,twitter.com/sundarpichai/status/915639040975659008,[],0,0,0,0,0
2137,sundarpichai,Wed Oct 04 18:02:52,Thanks for the thoughtful conversation @backlon https://t.co/oyc4NGCpc9,0.6705,twitter.com/sundarpichai/status/915638365176733697,[],0,0,0,0,0
2138,sundarpichai,Wed Oct 04 17:30:22,Best camera ever on a smartphone. Highest ever DXOMARK score of 98. Power of AI+Software+Hardware! https://t.co/EGYWB7zWAC,0.6696,twitter.com/sundarpichai/status/915630184543412225,[],0,0,0,0,0
2139,sundarpichai,Wed Oct 04 15:30:45,"RT @WIRED: Today's the day. The #MadeByGoogle event promises some big announcements, and we're live blogging it all right here https://t.co…",0.3818,twitter.com/sundarpichai/status/915600083445456897,['google'],0,0,0,0,0
2140,sundarpichai,Wed Oct 04 15:28:49,"RT @mhelft: Live Blog: Meet Google's New Phones, Smart Speakers And Chromebook https://t.co/ecrXG57Qmz",0.4019,twitter.com/sundarpichai/status/915599597371768833,['google'],0,0,0,0,0
2141,sundarpichai,Wed Oct 04 00:08:02,RT @donal888: My New York Times obit on former Intel CEO Paul Otellini. https://t.co/kifiMFPfMP,0,twitter.com/sundarpichai/status/915367875384188928,[],0,0,0,0,0
2142,sundarpichai,Tue Oct 03 19:19:14,"Saddened by the passing of Paul Otellini. He was an amazing leader and technologist, and we were so fortunate to ha… https://t.co/FYoZzUoac4",0.6299,twitter.com/sundarpichai/status/915295195213684736,[],0,0,0,0,0
2143,sundarpichai,Thu Sep 28 19:15:11,"RT @Google: To inspire teens to code the future, @madewithcode is teaming up with @Snapchat for a first-of-its-kind project → https://t.co/…",0.5719,twitter.com/sundarpichai/status/913482237651255296,['google'],0,0,0,0,0
2144,sundarpichai,Wed Sep 27 23:02:22,@lexnfx @Google Much better than 101:),0.4404,twitter.com/sundarpichai/status/913177020925755392,['google'],0,0,0,0,0
2145,sundarpichai,Wed Sep 27 22:47:54,"Much has changed in 19 years, but one thing that hasn't is our deep focus on making information universally accessi… https://t.co/VljOiDnAev",0,twitter.com/sundarpichai/status/913173380194484224,[],0,0,0,0,0
2146,sundarpichai,Tue Sep 26 19:27:49,Our hearts are with those affected by #HurricaneMaria. We’re committing $1M to support relief &amp; recovery efforts https://t.co/o54FvP6NBh,0.6705,twitter.com/sundarpichai/status/912760640330010624,[],0,0,0,0,0
2147,sundarpichai,Fri Sep 22 02:01:42,"@Xavier_Bettel Great to have you at the Googleplex, Prime Minister Bettel!",0.6588,twitter.com/sundarpichai/status/911047824074170369,['google'],0,0,0,0,0
2148,sundarpichai,Wed Sep 20 15:04:37,Our hearts are with the people of Mexico after the devastating earthquake. We're committing $1M to aid in recovery efforts #FuerzaMéxico,-0.6124,twitter.com/sundarpichai/status/910520077803384832,[],0,0,0,0,0
2149,sundarpichai,Tue Sep 19 04:20:14,@GoogleIndia @RajanAnandan @TezbyGoogle @caesars @narendramodi @arunjaitley We hope that the launch of @TezByGoogle… https://t.co/7DlrThAVLM,0.4404,twitter.com/sundarpichai/status/909995524211666945,['google'],0,0,0,0,0
2150,sundarpichai,Wed Sep 13 20:33:43,@CarylStern @UNICEF @Google We're happy to support the great work @UNICEF is doing to help those in need,0.9217,twitter.com/sundarpichai/status/908066183290667008,['google'],0,0,0,0,0
2151,sundarpichai,Tue Sep 12 20:28:17,Millions of people have been impacted by #Irma. We're continuing our support &amp; matching donations up to $1M https://t.co/xR7HJSlZ2M,0.4019,twitter.com/sundarpichai/status/907702428195270657,[],0,0,0,0,0
2152,sundarpichai,Tue Sep 12 04:01:31,RT @TechCrunch: Google says its Safe Browsing tool now protects over 3 billion devices https://t.co/jXgpCJJa0V,0.6369,twitter.com/sundarpichai/status/907454099347533824,['google'],0,0,0,0,0
2153,sundarpichai,Tue Sep 05 15:28:31,"Dreamers are our neighbors, our friends and our co-workers. This is their home. Congress needs to act now to #DefendDACA. #WithDreamers",0.4767,twitter.com/sundarpichai/status/905090271494365186,[],0,0,0,0,0
2154,sundarpichai,Mon Sep 04 06:57:37,@iamsrk @TedTalksIndia 🙏 Always fun talking to you @iamsrk - next time let's do it in person!:),0.5562,twitter.com/sundarpichai/status/904599312193040386,[],0,0,0,0,0
2155,sundarpichai,Thu Aug 31 05:15:18,RT @chrislhayes: A human chain of rescue is honestly one of the most concrete and sublime examples of human solidarity I can imagine. https…,0.8176,twitter.com/sundarpichai/status/903124013429305344,[],0,0,0,0,0
2156,sundarpichai,Thu Aug 31 01:20:24,Our thoughts are with the millions of people affected by severe flooding in South Asia. We’re committing $1M to help https://t.co/Z0mJ5aKtKy,-0.0516,twitter.com/sundarpichai/status/903064898212474881,[],0,0,0,0,0
2157,sundarpichai,Tue Aug 29 19:44:09,Our thoughts are with the victims of #HurricaneHarvey - please help support the relief effort if you can https://t.co/jBvfpOtmAh,0.8176,twitter.com/sundarpichai/status/902617889261273088,[],0,0,0,0,0
2158,sundarpichai,Sun Aug 27 21:07:49,RT @Google: Stay informed about #Harvey with SOS Alerts in Search and learn more about resources and support from Google → https://t.co/3Rk…,0.4019,twitter.com/sundarpichai/status/901914168248352768,['google'],0,0,0,0,0
2159,sundarpichai,Sun Aug 27 21:03:56,So many uplifting stories at such a difficult time in Houston. Thoughts and prayers with everyone #Houston https://t.co/XovY884kDU,-0.3612,twitter.com/sundarpichai/status/901913193873674240,[],0,0,0,0,0
2160,sundarpichai,Fri Aug 25 20:22:25,"RT @nealmohan: YouTube Go, our app built from the ground up for the next generation of YT users, is coming to #Indonesia #Google4ID! https:…",0,twitter.com/sundarpichai/status/901177970340970496,['google'],0,0,0,0,0
2161,sundarpichai,Tue Aug 22 22:48:22,"@KDTrey5 @YouTube Good to have you, KD!",0.4926,twitter.com/sundarpichai/status/900127532858593281,['google'],0,0,0,0,0
2162,sundarpichai,Tue Aug 22 01:09:36,Really cool to see! https://t.co/PrytrsuRxZ,0.4376,twitter.com/sundarpichai/status/899800690159042560,[],0,0,0,0,0
2163,sundarpichai,Mon Aug 21 18:54:22,"RT @Android: Android meets @Oreo for the sweetest treat yet. #AndroidOreo is smarter, faster, &amp; more powerful. Open Wonder: https://t.co/QO…",0.8313,twitter.com/sundarpichai/status/899706258659262464,[],0,0,0,0,0
2164,sundarpichai,Mon Aug 21 17:36:10,RT @SusanWojcicki: The #SolarEclipse2017 is happening now! Watch via @NASA's livestream on @YouTube here: https://t.co/yUNARnN5bx,0,twitter.com/sundarpichai/status/899686577361825792,['google'],0,0,0,0,0
2165,sundarpichai,Mon Aug 21 15:31:39,"RT @googlemaps: #SolarEclipse2017 #OnGoogleMaps

Here's a List of a few places to catch the #SolarEclipse's Path of Totality: https://t.co/…",0,twitter.com/sundarpichai/status/899655244899954688,['google'],0,0,0,0,0
2166,sundarpichai,Mon Aug 21 14:55:10,Jeffree trying on his #Eclipse2017 glasses. I think I might be a bit more excited than him :) https://t.co/FX5pRRNzNp,0.6901,twitter.com/sundarpichai/status/899646061349748736,[],0,0,0,0,0
2167,sundarpichai,Thu Aug 17 20:47:10,Charlottesville and Barcelona show the devastating consequences of hatred and extremism. Our thoughts are with the… https://t.co/HECOML2Pkn,-0.8591,twitter.com/sundarpichai/status/898285094569353216,[],0,0,0,0,0
2168,sundarpichai,Fri Jul 28 16:58:54,Great trip to Lagos. So invigorated by the energy &amp; optimism of everyone here. Thx to our NG team for the warm hosp… https://t.co/EbTRxn5hQU,0.9348,twitter.com/sundarpichai/status/890979890022850560,[],0,0,0,0,0
2169,sundarpichai,Fri Jul 28 09:13:25,RT @googlestudents: Huge shoutout to all the #GoogleInterns today on #NationalInternDay! Thanks for all you do to keep Google Googley 🤗 htt…,0.6696,twitter.com/sundarpichai/status/890862749345083392,['google'],0,0,0,0,0
2170,sundarpichai,Thu Jul 27 16:19:35,Thrilled that we're expanding our digital skills program to train 10M Africans over the next 5 years… https://t.co/Gqa0ejKnsT,0.4404,twitter.com/sundarpichai/status/890607610423947264,[],0,0,0,0,0
2171,sundarpichai,Thu Jul 27 08:37:38,Hello from Lagos! #GoogleforNigeria https://t.co/m5OKp3QE40,0,twitter.com/sundarpichai/status/890491356392562688,['google'],0,0,0,0,0
2172,sundarpichai,Wed Jul 26 16:28:49,I am grateful to the transgender members of the military for their service.  # LetThemServe.,0.4588,twitter.com/sundarpichai/status/890247543686397952,[],0,0,0,0,0
2173,sundarpichai,Wed Jul 26 14:08:41,RT @Google: We're committing $50M in @Googleorg nonprofit grants to help people prepare for the changing nature of work → https://t.co/HJJm…,0.5994,twitter.com/sundarpichai/status/890212279467339781,['google'],0,0,0,0,0
2174,sundarpichai,Tue Jul 25 16:48:57,"In times of crisis, access to timely, actionable info is crucial so we are launching SOS alerts in Search &amp; Maps https://t.co/NqsX9G0msz",-0.6249,twitter.com/sundarpichai/status/889890223391375364,[],0,0,0,0,0
2175,sundarpichai,Tue Jul 25 03:48:23,"@davemorin Thanks Dave, appreciate it!",0.7088,twitter.com/sundarpichai/status/889693786464329729,[],0,0,0,0,0
2176,sundarpichai,Tue Jul 25 03:46:52,@kevinrose Thanks a lot Kevin!,0.4926,twitter.com/sundarpichai/status/889693405839712261,[],0,0,0,0,0
2177,sundarpichai,Tue Jul 25 02:56:26,@chamath 🙏🙏🙏,0,twitter.com/sundarpichai/status/889680715134115840,[],0,0,0,0,0
2178,sundarpichai,Tue Jul 25 02:55:31,@btaylor Thanks Bret:),0.4404,twitter.com/sundarpichai/status/889680484543848448,[],0,0,0,0,0
2179,sundarpichai,Thu Jul 20 17:23:27,Merci @thom_astro for helping us bring #StreetView to outer space! https://t.co/1RJGyI72AG,0.3595,twitter.com/sundarpichai/status/888086967828611072,[],0,0,0,0,0
2180,sundarpichai,Thu Jul 20 03:45:31,"Your life story is already so inspirational, lets make it even more so. Wishing you the speediest recovery @SenJohnMcCain",0.7953,twitter.com/sundarpichai/status/887881129578987520,[],0,0,0,0,0
2181,sundarpichai,Wed Jul 19 14:44:59,Leading indicator of change to come! https://t.co/aSwqiK743Z,0,twitter.com/sundarpichai/status/887684697978830849,[],0,0,0,0,0
2182,sundarpichai,Tue Jul 18 00:28:36,👋 https://t.co/aH0vFGAVpq,0,twitter.com/sundarpichai/status/887106794958368768,[],0,0,0,0,0
2183,sundarpichai,Mon Jul 17 17:10:37,20 million people are facing starvation in Africa &amp; Yemen. We're getting involved to help. Please join if you can https://t.co/AYRDhdSn1S,0.7351,twitter.com/sundarpichai/status/886996575884423168,[],0,0,0,0,0
2184,sundarpichai,Sat Jul 15 15:22:23,RT @Reza_Zadeh: Rest In Peace Maryam. You were an inspiration to mathematicians the world over. https://t.co/oVsml0Jr4w,0.7845,twitter.com/sundarpichai/status/886244560766083073,[],0,0,0,0,0
2185,sundarpichai,Wed Jul 12 18:49:08,"RT @dflieb: Brand new, much improved uploader for getting all your photos from your computers up to Google Photos https://t.co/Zz493ad6op",0.4767,twitter.com/sundarpichai/status/885209427321671680,['google'],0,0,0,0,0
2186,sundarpichai,Wed Jul 12 18:48:56,RT @googleresearch: Build your own translation model from scratch in #TensorFlow with a new Neural Machine Translation tutorial @lmthang ht…,0,twitter.com/sundarpichai/status/885209375459074048,"['google', 'apple']",0,0,0,0,0
2187,sundarpichai,Wed Jul 12 16:47:13,Important day - #NetNeutrality protections support a vibrant internet and create opportunities for everyone  https://t.co/QDwk7xhgkB,0.891,twitter.com/sundarpichai/status/885178745782272000,[],0,0,0,0,0
2188,sundarpichai,Tue Jul 11 23:37:46,"RT @ericschmidt: This PAIR (People + AI Research) project is a smart idea, bringing more human-centric design to AI https://t.co/VzCDmZMs5H",0.4019,twitter.com/sundarpichai/status/884919676362342401,[],0,0,0,0,0
2189,sundarpichai,Tue Jul 11 23:35:58,RT @demishassabis: Humbled and honoured by what Ke Jie had to say about his #AlphaGo experience in a recent interview: https://t.co/ohlCgAT…,0.4939,twitter.com/sundarpichai/status/884919224707067904,[],0,0,0,0,0
2190,sundarpichai,Sun Jun 25 02:56:01,@narendramodi Looking forward to meeting w/ PM @narendramodi &amp; continuing our partnership to bring technology to everyone in India,0,twitter.com/sundarpichai/status/878808974879064064,[],0,0,0,0,0
2191,sundarpichai,Thu Jun 22 22:24:21,"Great momentum @YouTube: 1.5B monthly viewers, new VR180 format and more! https://t.co/0sW8DP2Jqx",0.6588,twitter.com/sundarpichai/status/878015830205673472,['google'],0,0,0,0,0
2192,sundarpichai,Wed Jun 21 22:04:09,Joined Googlers for our 10th #GoogleServe today &amp; had fun speed-mentoring local students from @svefoundation :)… https://t.co/aGzQVkz1JH,0.5106,twitter.com/sundarpichai/status/877648360500363265,['google'],0,0,0,0,0
2193,sundarpichai,Wed Jun 21 04:04:19,RT @TechCrunch: Google's job search engine lets you search for jobs across all of the major online job boards https://t.co/2SpngQhkFY,0,twitter.com/sundarpichai/status/877376611070296064,['google'],0,0,0,0,0
2194,sundarpichai,Wed Jun 21 03:55:56,@waltmossberg Thanks for the support Walt!,0.7088,twitter.com/sundarpichai/status/877374499930259456,[],0,0,0,0,0
2195,sundarpichai,Wed Jun 21 01:30:29,"To support refugees like Maher &amp; so many others, we'll match up to $500K in donations to @theIRC #MoreThanARefugee… https://t.co/Ff1iet0g4V",0.6369,twitter.com/sundarpichai/status/877337898101518337,[],0,0,0,0,0
2196,sundarpichai,Tue Jun 20 02:33:21,Proud to support the LGBTQ community and help to preserve these important stories https://t.co/yZaCvuoK41,0.8519,twitter.com/sundarpichai/status/876991330177634305,[],0,0,0,0,0
2197,sundarpichai,Fri Jun 16 05:46:19,RT @TheNextWeb: This clever Gmail feature helped me reply to 5x more email every day https://t.co/dBGeprlpU0 https://t.co/qsyhGhnrm2,0.4588,twitter.com/sundarpichai/status/875590340417167361,[],0,0,0,0,0
2198,sundarpichai,Fri Jun 16 05:46:02,We talked at #io17 about all the progress with computer vision and more progress on getting this to developers thro… https://t.co/1AAUlfIthr,0.765,twitter.com/sundarpichai/status/875590271118983168,[],0,0,0,0,0
2199,sundarpichai,Tue Jun 13 19:42:21,Excited about use of machine learning to help enable more productive conversations online @NYTimes https://t.co/dxYZqlMaB1,0.6249,twitter.com/sundarpichai/status/874713571766042624,['apple'],0,0,0,0,0
2200,sundarpichai,Tue Jun 13 19:41:56,RT @DeepMindAI: New work on AI safety with @OpenAI describes an RL system that learns through human feedback https://t.co/bUa55t0RQU https:…,0.4215,twitter.com/sundarpichai/status/874713468498190336,[],0,0,0,0,0
2201,sundarpichai,Tue Jun 13 19:41:56,RT @DeepMindAI: New work on AI safety with @OpenAI describes an RL system that learns through human feedback https://t.co/bUa55t0RQU https:…,0.4215,twitter.com/sundarpichai/status/874713468498190336,[],0,0,0,0,0
2202,sundarpichai,Tue Jun 13 17:09:04,These are stories that need to be heard and remembered https://t.co/aTI8pIgWH2,0,twitter.com/sundarpichai/status/874674994764066816,[],0,0,0,0,0
2203,sundarpichai,Tue Jun 13 03:57:34,Phew. Respect for the Cavs. Played their hearts out. #NBAFinals #DubNation,0.6705,twitter.com/sundarpichai/status/874475807812460544,[],0,0,0,0,0
2204,sundarpichai,Thu Jun 08 06:10:29,"Tried it now:) and also ""do a barrel roll"" from reading the comments. Loved recursion the most:) https://t.co/HAcwkyHaVH",0.5994,twitter.com/sundarpichai/status/872697318201466880,[],0,0,0,0,0
2205,sundarpichai,Tue Jun 06 03:48:00,Big welcome to the first class of #HowardWest students - can't wait to see what you will build! … https://t.co/kEZSUsVExM,0.5093,twitter.com/sundarpichai/status/871936684849377284,[],0,0,0,0,0
2206,sundarpichai,Sat Jun 03 18:34:06,"Excited for #UCLfinal , rooting for @gianluigibuffon to win his first https://t.co/G1Q3G0TLsN",0.7351,twitter.com/sundarpichai/status/871072517607178240,[],0,0,0,0,0
2207,sundarpichai,Thu Jun 01 21:08:45,"Disappointed with today’s decision. Google will keep working hard for a cleaner, more prosperous future for all.",0.1513,twitter.com/sundarpichai/status/870386661321986048,['google'],0,0,0,0,0
2208,sundarpichai,Sat May 27 21:58:46,"Thank you @luisenrique21. Forever, one of ours, #ForeverLucho #FCBarcelona https://t.co/7pr4jGDKLY",0.3612,twitter.com/sundarpichai/status/868587306730565632,[],0,0,0,0,0
2209,sundarpichai,Fri May 26 16:43:03,Met Ke Jie last year &amp; he definitely kicked my butt at Go!:) Really looking forward to watching his 3rd match w/… https://t.co/z4bfR7z6Cq,0.4574,twitter.com/sundarpichai/status/868145466311135232,[],0,0,0,0,0
2210,sundarpichai,Fri May 26 07:00:52,RT @DeepMindAI: Great atmosphere at the Future of Go Summit today: Looks like #TeamGo are having some fun playing with #AlphaGo17 https://t…,0.8934,twitter.com/sundarpichai/status/867998958097801216,[],0,0,0,0,0
2211,sundarpichai,Thu May 25 16:51:33,"Will miss the coverage Walt, thanks for the great reads over the years https://t.co/aKnl2p1HT3",0.7506,twitter.com/sundarpichai/status/867785220681908224,[],0,0,0,0,0
2212,sundarpichai,Mon May 22 15:04:42,Excited to watch the 1st match between Ke Jie and #AlphaGo kick off tonight at 7:30pm PT! #AlphaGo17 https://t.co/mJkB5PWuBy,0.4003,twitter.com/sundarpichai/status/866671165405790211,[],0,0,0,0,0
2213,sundarpichai,Mon May 22 14:21:31,RT @DeepMindAI: The Future of Go Summit begins tomorrow. Catch all #AlphaGo17 matches live from 23-27 May at https://t.co/ZLXFtGVj3E,0,twitter.com/sundarpichai/status/866660296936439809,[],0,0,0,0,0
2214,sundarpichai,Sat May 20 02:34:10,Thanks to everyone for joining us in person and online for #io17! See you again next year:) https://t.co/gQDEM2HqtJ,0.4926,twitter.com/sundarpichai/status/865757512842137600,[],0,0,0,0,0
2215,sundarpichai,Sat May 20 01:25:26,"RT @Google: From a mobile-first world to one that's AI-first, today at #io17 we explored what lies ahead for machine learning → https://t.c…",-0.4215,twitter.com/sundarpichai/status/865740213389189120,"['google', 'apple']",0,0,0,0,0
2216,sundarpichai,Thu May 18 23:09:56,RT @ChromiumDev: The Modern Mobile Web is now Mainstream. Read all about it 👉 https://t.co/928jeWNUp8,0,twitter.com/sundarpichai/status/865343725978894336,[],0,0,0,0,0
2217,sundarpichai,Thu May 18 06:03:26,RT @DaveLeeBBC: This is the kind of headline I have to write when there's no single big story. But it was an interesting day: https://t.co/…,0.4497,twitter.com/sundarpichai/status/865085400959680513,[],0,0,0,0,0
2218,sundarpichai,Wed May 17 21:49:22,Great to meet Abu Qader today at #io17. I’m so inspired by his story of using @tensorflow to help others… https://t.co/L88klVsoX3,0.8983,twitter.com/sundarpichai/status/864961062424035328,[],0,0,0,0,0
2219,sundarpichai,Wed May 17 21:37:36,@MKBHD 👍👍,0,twitter.com/sundarpichai/status/864958102344355840,[],0,0,0,0,0
2220,sundarpichai,Wed May 17 20:51:56,RT @USATODAY: Google is the latest Silicon Valley company to announce an effort to boost American jobs. https://t.co/oZUvE6Zs0a #GoogleIO,0.4019,twitter.com/sundarpichai/status/864946609531920384,['google'],0,0,0,0,0
